date,open,high,low,close,volume,trade_count,vwap
2020-09-05 05:00:00+00:00,10456.5,10459.0,10411.5,10418.5,0.6714,12.0,10427.142761
2020-09-05 06:00:00+00:00,10408.5,10497.0,10399.5,10486.0,0.9157,31.0,10454.191111
2020-09-05 07:00:00+00:00,10476.0,10476.0,10373.5,10420.0,0.6235,13.0,10412.324058
2020-09-05 08:00:00+00:00,10373.5,10396.0,10343.0,10352.5,1.6657,32.0,10360.225851
2020-09-05 09:00:00+00:00,10335.0,10380.0,10294.0,10294.0,3.2325,56.0,10331.372359
2020-09-05 10:00:00+00:00,10293.0,10336.0,10268.0,10284.0,3.4124,56.0,10308.49748
2020-09-05 11:00:00+00:00,10291.0,10298.0,10162.0,10238.5,4.301,50.0,10211.553034
2020-09-05 12:00:00+00:00,10208.0,10259.5,9993.5,10019.0,1.3253,35.0,10187.347242
2020-09-05 13:00:00+00:00,10020.5,10315.0,10020.5,10283.0,2.5418,46.0,10230.593064
2020-09-05 14:00:00+00:00,10333.0,10333.0,10241.5,10306.5,0.8578,14.0,10322.842329
2020-09-05 15:00:00+00:00,10321.0,10337.5,10262.5,10262.5,1.9967,24.0,10306.465643
2020-09-05 16:00:00+00:00,10253.5,10262.0,10153.5,10153.5,1.2049,31.0,10228.886837
2020-09-05 17:00:00+00:00,10245.0,10245.0,10053.0,10136.0,2.7136,31.0,10158.045511
2020-09-05 18:00:00+00:00,10133.0,10171.0,9888.0,10158.5,6.949,41.0,10094.785458
2020-09-05 19:00:00+00:00,10182.5,10191.5,10129.0,10129.0,0.2479,10.0,10173.663574
2020-09-05 20:00:00+00:00,9922.5,10099.5,9922.5,10099.5,2.8981,43.0,10074.649305
2020-09-05 21:00:00+00:00,10047.0,10124.5,10036.5,10084.0,0.7166,15.0,10057.433226
2020-09-05 22:00:00+00:00,10133.5,10133.5,9989.0,9994.5,2.4335,23.0,10024.876043
2020-09-05 23:00:00+00:00,9976.5,10164.5,9976.5,10164.0,0.9094,16.0,10133.252639
2020-09-06 00:00:00+00:00,10155.5,10235.5,10131.0,10179.0,1.7021,16.0,10204.053728
2020-09-06 01:00:00+00:00,10221.5,10222.5,10130.0,10132.5,0.1249,7.0,10211.690152
2020-09-06 02:00:00+00:00,10105.0,10153.5,10076.5,10153.5,0.4808,11.0,10098.084027
2020-09-06 03:00:00+00:00,10170.5,10177.0,10123.0,10168.5,1.2364,18.0,10157.72428
2020-09-06 04:00:00+00:00,10210.5,10210.5,10035.0,10035.0,1.3472,25.0,10077.303667
2020-09-06 05:00:00+00:00,10072.5,10115.0,10004.0,10097.5,2.6812,40.0,10075.515198
2020-09-06 06:00:00+00:00,10097.0,10164.0,10088.0,10163.5,2.0256,25.0,10124.927799
2020-09-06 07:00:00+00:00,10163.5,10246.0,10141.0,10246.0,1.9496,36.0,10185.540239
2020-09-06 08:00:00+00:00,10253.5,10253.5,10184.0,10225.5,2.829,51.0,10212.120255
2020-09-06 09:00:00+00:00,10213.0,10215.5,10180.0,10181.5,0.1308,5.0,10188.700306
2020-09-06 10:00:00+00:00,10234.0,10234.0,10193.0,10211.0,1.1621,7.0,10229.857413
2020-09-06 11:00:00+00:00,10231.0,10269.0,10201.5,10269.0,2.369,32.0,10220.507725
2020-09-06 12:00:00+00:00,10253.0,10286.0,10249.5,10252.0,1.1256,14.0,10258.143257
2020-09-06 13:00:00+00:00,10205.0,10232.5,10204.0,10216.5,0.2572,4.0,10214.112558
2020-09-06 14:00:00+00:00,10239.5,10239.5,10176.5,10219.5,0.7292,11.0,10190.341127
2020-09-06 15:00:00+00:00,10140.5,10173.0,10134.5,10169.0,0.6614,8.0,10163.819474
2020-09-06 16:00:00+00:00,10181.5,10229.0,10161.5,10229.0,0.2537,5.0,10181.49862
2020-09-06 17:00:00+00:00,10217.0,10217.0,10207.0,10207.0,0.0233,2.0,10210.690987
2020-09-06 18:00:00+00:00,10194.0,10194.0,10192.5,10192.5,0.2173,2.0,10192.981132
2020-09-06 20:00:00+00:00,10273.0,10274.5,10227.0,10233.5,2.6021,9.0,10240.257811
2020-09-06 21:00:00+00:00,10296.5,10342.0,10296.5,10318.5,0.9129,9.0,10316.53823
2020-09-06 22:00:00+00:00,10318.0,10318.0,10191.0,10212.0,3.0762,25.0,10264.37205
2020-09-06 23:00:00+00:00,10218.5,10226.5,10218.5,10226.5,0.8943,5.0,10224.317511
2020-09-07 00:00:00+00:00,10279.5,10301.0,10276.5,10294.0,1.0685,8.0,10283.89752
2020-09-07 01:00:00+00:00,10273.0,10273.0,10273.0,10273.0,0.0058,1.0,10273.0
2020-09-07 02:00:00+00:00,10258.5,10261.0,10210.0,10210.0,0.9261,11.0,10231.178544
2020-09-07 03:00:00+00:00,10199.0,10219.5,10199.0,10199.5,0.3163,6.0,10209.329434
2020-09-07 04:00:00+00:00,10201.0,10236.5,10199.5,10208.0,0.6282,13.0,10211.695638
2020-09-07 05:00:00+00:00,10161.5,10169.0,10111.5,10111.5,4.3178,27.0,10155.189182
2020-09-07 06:00:00+00:00,10126.5,10126.5,10094.5,10094.5,0.6393,5.0,10112.32825
2020-09-07 07:00:00+00:00,10089.0,10154.5,10089.0,10143.5,0.4896,7.0,10143.190564
2020-09-07 08:00:00+00:00,10110.5,10173.5,10106.5,10173.5,0.5895,8.0,10137.208651
2020-09-07 09:00:00+00:00,10173.0,10173.0,10173.0,10173.0,0.0122,1.0,10173.0
2020-09-07 10:00:00+00:00,10126.5,10127.5,10068.0,10094.5,3.453,18.0,10107.337866
2020-09-07 11:00:00+00:00,10065.0,10132.0,10006.5,10006.5,3.2794,27.0,10074.964155
2020-09-07 12:00:00+00:00,10011.5,10038.5,9888.5,9914.0,2.0348,23.0,9958.136893
2020-09-07 13:00:00+00:00,9899.5,10085.0,9891.5,10085.0,1.4604,21.0,9984.938989
2020-09-07 14:00:00+00:00,10079.5,10079.5,10022.0,10022.0,0.466,6.0,10064.71191
2020-09-07 15:00:00+00:00,10040.0,10153.5,10040.0,10153.5,1.2128,6.0,10101.181605
2020-09-07 16:00:00+00:00,10130.0,10236.5,10130.0,10210.0,0.8998,12.0,10190.653645
2020-09-07 17:00:00+00:00,10199.5,10199.5,10157.0,10163.5,0.4648,8.0,10160.366071
2020-09-07 18:00:00+00:00,10174.0,10182.5,10171.5,10171.5,0.7238,5.0,10174.472644
2020-09-07 19:00:00+00:00,10201.0,10208.0,10143.5,10143.5,0.5373,7.0,10199.774521
2020-09-07 20:00:00+00:00,10106.0,10152.0,10100.0,10152.0,0.5439,7.0,10110.8508
2020-09-07 21:00:00+00:00,10148.0,10152.0,10148.0,10152.0,0.1184,3.0,10151.533784
2020-09-07 22:00:00+00:00,10204.5,10387.5,10193.0,10384.0,3.2064,44.0,10363.680763
2020-09-07 23:00:00+00:00,10371.0,10371.0,10361.0,10364.0,0.1578,3.0,10364.011407
2020-09-08 00:00:00+00:00,10383.5,10383.5,10320.5,10320.5,0.0163,2.0,10352.193252
2020-09-08 04:00:00+00:00,10265.5,10268.5,10263.0,10268.5,0.1334,6.0,10267.171664
2020-09-08 05:00:00+00:00,10268.5,10285.0,10229.5,10230.5,2.7607,26.0,10261.723313
2020-09-08 06:00:00+00:00,10229.5,10291.5,10229.5,10290.0,0.6603,7.0,10272.95343
2020-09-08 07:00:00+00:00,10304.0,10304.0,10255.0,10255.0,0.2586,5.0,10272.634957
2020-09-08 08:00:00+00:00,10300.5,10302.5,10166.5,10169.5,0.9258,19.0,10246.093703
2020-09-08 09:00:00+00:00,10166.0,10166.0,10068.5,10068.5,1.1366,7.0,10078.838158
2020-09-08 10:00:00+00:00,10034.5,10061.0,10023.5,10029.0,0.5066,7.0,10046.214173
2020-09-08 11:00:00+00:00,10025.5,10025.5,10012.0,10012.0,0.0813,3.0,10014.573186
2020-09-08 12:00:00+00:00,9961.0,10014.0,9961.0,10014.0,0.6213,4.0,9994.553436
2020-09-08 13:00:00+00:00,9992.5,10025.5,9933.5,9994.0,0.7135,10.0,9971.187456
2020-09-08 14:00:00+00:00,10062.0,10102.5,10062.0,10102.5,0.2152,6.0,10088.203996
2020-09-08 15:00:00+00:00,10141.5,10141.5,10087.0,10087.0,0.1505,3.0,10110.80299
2020-09-08 16:00:00+00:00,10094.5,10154.0,10094.5,10154.0,2.8092,10.0,10113.070661
2020-09-08 17:00:00+00:00,10143.5,10143.5,10123.5,10134.5,0.1421,6.0,10139.191063
2020-09-08 18:00:00+00:00,10148.0,10148.0,9957.0,9998.0,1.5386,19.0,10026.333193
2020-09-08 19:00:00+00:00,9961.0,10036.0,9961.0,10006.5,0.9792,6.0,10014.517412
2020-09-08 20:00:00+00:00,10021.5,10053.5,10010.5,10027.5,0.7371,13.0,10023.181387
2020-09-08 21:00:00+00:00,10004.5,10042.0,9993.0,10032.0,0.7967,9.0,10024.385465
2020-09-08 22:00:00+00:00,9999.0,10203.0,9887.0,10059.5,1.2948,17.0,9968.575108
2020-09-08 23:00:00+00:00,10125.5,10125.5,10125.5,10125.5,0.0032,1.0,10125.5
2020-09-09 00:00:00+00:00,10094.0,10137.0,10094.0,10129.5,0.6132,13.0,10122.892939
2020-09-09 01:00:00+00:00,10087.5,10113.5,10087.5,10113.5,0.4294,8.0,10106.556358
2020-09-09 02:00:00+00:00,10094.0,10094.0,10012.0,10025.5,1.0873,6.0,10065.459855
2020-09-09 03:00:00+00:00,10008.0,10008.0,10008.0,10008.0,0.0137,1.0,10008.0
2020-09-09 04:00:00+00:00,10021.5,10034.5,10021.5,10034.5,0.1143,4.0,10033.772091
2020-09-09 05:00:00+00:00,10115.0,10115.0,10115.0,10115.0,0.1862,1.0,10115.0
2020-09-09 06:00:00+00:00,10083.5,10083.5,10083.5,10083.5,0.1027,1.0,10083.5
2020-09-09 07:00:00+00:00,10133.0,10133.0,10133.0,10133.0,0.0985,1.0,10133.0
2020-09-09 08:00:00+00:00,10191.0,10191.0,10160.5,10182.5,0.2671,7.0,10174.423437
2020-09-09 09:00:00+00:00,10177.5,10199.5,10177.5,10187.5,0.206,6.0,10191.031553
2020-09-09 11:00:00+00:00,10193.5,10233.5,10193.5,10225.0,0.4652,4.0,10228.878009
2020-09-09 12:00:00+00:00,10231.5,10245.0,10231.5,10244.0,0.1335,5.0,10242.684644
2020-09-09 13:00:00+00:00,10210.5,10262.0,10210.5,10212.0,1.589,9.0,10243.843455
2020-09-09 14:00:00+00:00,10227.0,10247.0,10227.0,10247.0,0.1473,2.0,10240.767821
2020-09-09 15:00:00+00:00,10270.0,10273.5,10269.5,10270.5,0.1179,6.0,10271.085242
2020-09-09 16:00:00+00:00,10254.5,10256.0,10212.5,10253.5,0.7274,11.0,10245.150674
2020-09-09 17:00:00+00:00,10245.5,10275.5,10236.0,10275.5,0.3212,6.0,10259.540006
2020-09-09 18:00:00+00:00,10277.5,10277.5,10277.5,10277.5,0.2043,1.0,10277.5
2020-09-09 19:00:00+00:00,10327.5,10330.5,10283.5,10283.5,1.0788,14.0,10296.158185
2020-09-09 20:00:00+00:00,10274.0,10285.0,10274.0,10285.0,2.3405,6.0,10284.764965
2020-09-09 21:00:00+00:00,10246.0,10246.0,10246.0,10246.0,0.0694,1.0,10246.0
2020-09-09 22:00:00+00:00,10236.0,10264.5,10236.0,10264.5,0.4513,4.0,10248.198648
2020-09-09 23:00:00+00:00,10266.0,10266.0,10204.0,10208.0,0.1713,5.0,10222.255108
2020-09-10 00:00:00+00:00,10247.5,10329.5,10247.5,10279.0,3.4292,20.0,10283.197699
2020-09-10 01:00:00+00:00,10388.0,10388.0,10388.0,10388.0,2.5306,3.0,10388.0
2020-09-10 02:00:00+00:00,10395.5,10395.5,10374.0,10376.5,0.6089,9.0,10377.960338
2020-09-10 03:00:00+00:00,10368.0,10373.5,10353.5,10367.5,3.2919,11.0,10360.525745
2020-09-10 04:00:00+00:00,10382.0,10402.0,10358.0,10396.0,1.8691,11.0,10382.643706
2020-09-10 05:00:00+00:00,10400.5,10400.5,10381.0,10381.0,3.9765,6.0,10383.842563
2020-09-10 06:00:00+00:00,10380.0,10384.0,10324.5,10333.5,4.1492,9.0,10369.914417
2020-09-10 09:00:00+00:00,10250.0,10260.5,10250.0,10256.5,0.1855,4.0,10253.293801
2020-09-10 10:00:00+00:00,10305.5,10305.5,10255.5,10257.0,0.6468,9.0,10274.611317
2020-09-10 11:00:00+00:00,10271.0,10271.0,10271.0,10271.0,0.0074,1.0,10271.0
2020-09-10 12:00:00+00:00,10324.0,10341.0,10324.0,10341.0,0.0422,3.0,10338.201422
2020-09-10 13:00:00+00:00,10371.0,10452.0,10368.5,10441.5,1.1501,8.0,10417.940049
2020-09-10 14:00:00+00:00,10474.0,10485.5,10390.5,10414.5,2.584,22.0,10434.602554
2020-09-10 15:00:00+00:00,10372.0,10441.5,10363.5,10441.5,0.5676,10.0,10402.700229
2020-09-10 16:00:00+00:00,10446.5,10446.5,10322.0,10322.0,0.616,13.0,10411.861851
2020-09-10 17:00:00+00:00,10364.0,10379.0,10361.5,10364.0,0.2355,4.0,10368.050955
2020-09-10 18:00:00+00:00,10369.0,10369.0,10269.5,10269.5,0.0325,5.0,10290.36
2020-09-10 19:00:00+00:00,10288.0,10295.5,10266.0,10295.5,1.0686,14.0,10277.106401
2020-09-10 20:00:00+00:00,10266.5,10322.0,10266.5,10304.0,0.5238,23.0,10289.296583
2020-09-10 22:00:00+00:00,10341.0,10341.0,10341.0,10341.0,0.0082,1.0,10341.0
2020-09-10 23:00:00+00:00,10328.0,10328.0,10323.0,10323.0,0.0411,2.0,10323.243309
2020-09-11 00:00:00+00:00,10364.0,10374.0,10356.5,10372.5,0.4913,8.0,10366.850702
2020-09-11 01:00:00+00:00,10315.0,10315.0,10304.0,10304.0,0.0165,2.0,10310.4
2020-09-11 02:00:00+00:00,10287.0,10287.0,10267.0,10267.0,0.2504,5.0,10282.101637
2020-09-11 03:00:00+00:00,10247.0,10248.0,10214.0,10214.0,0.3607,8.0,10246.546853
2020-09-11 04:00:00+00:00,10247.0,10261.5,10247.0,10261.5,0.0219,3.0,10259.294521
2020-09-11 05:00:00+00:00,10262.0,10262.0,10262.0,10262.0,0.0033,1.0,10262.0
2020-09-11 06:00:00+00:00,10274.0,10282.5,10269.0,10269.0,1.9122,19.0,10273.383773
2020-09-11 07:00:00+00:00,10286.5,10286.5,10239.0,10253.5,0.7578,5.0,10255.914027
2020-09-11 08:00:00+00:00,10300.5,10300.5,10300.5,10300.5,0.0459,1.0,10300.5
2020-09-11 09:00:00+00:00,10320.5,10327.0,10319.0,10327.0,0.0686,3.0,10320.53863
2020-09-11 10:00:00+00:00,10286.0,10306.5,10282.0,10306.5,0.2556,8.0,10295.154538
2020-09-11 11:00:00+00:00,10298.0,10298.0,10282.0,10282.0,0.084,5.0,10292.866667
2020-09-11 12:00:00+00:00,10258.0,10258.0,10258.0,10258.0,0.2969,1.0,10258.0
2020-09-11 13:00:00+00:00,10294.5,10294.5,10294.5,10294.5,0.1035,1.0,10294.5
2020-09-11 15:00:00+00:00,10330.0,10330.0,10316.5,10316.5,2.4167,17.0,10318.548372
2020-09-11 16:00:00+00:00,10333.0,10333.0,10311.0,10311.5,0.9741,9.0,10326.466277
2020-09-11 17:00:00+00:00,10283.0,10292.0,10283.0,10292.0,0.3594,2.0,10285.030885
2020-09-11 21:00:00+00:00,10328.5,10328.5,10328.5,10328.5,0.0012,1.0,10328.5
2020-09-11 22:00:00+00:00,10363.5,10395.5,10363.5,10385.0,1.2236,12.0,10374.6051
2020-09-11 23:00:00+00:00,10374.5,10398.0,10358.0,10381.5,0.335,8.0,10379.278657
2020-09-12 00:00:00+00:00,10399.0,10399.0,10343.0,10351.5,0.398,4.0,10384.194598
2020-09-12 01:00:00+00:00,10351.5,10351.5,10351.5,10351.5,0.1019,1.0,10351.5
2020-09-12 02:00:00+00:00,10342.0,10343.0,10338.0,10338.0,0.8557,4.0,10338.131121
2020-09-12 03:00:00+00:00,10347.5,10347.5,10347.5,10347.5,0.4386,6.0,10347.5
2020-09-12 05:00:00+00:00,10363.5,10366.0,10363.5,10366.0,0.0993,2.0,10364.066465
2020-09-12 06:00:00+00:00,10343.0,10343.0,10343.0,10343.0,0.1921,2.0,10343.0
2020-09-12 07:00:00+00:00,10325.0,10343.0,10325.0,10343.0,0.1816,4.0,10332.13326
2020-09-12 08:00:00+00:00,10324.5,10332.0,10324.0,10332.0,1.6743,11.0,10326.772532
2020-09-12 10:00:00+00:00,10351.5,10351.5,10351.5,10351.5,0.1179,1.0,10351.5
2020-09-12 11:00:00+00:00,10338.0,10338.0,10335.0,10335.0,0.131,2.0,10337.290076
2020-09-12 12:00:00+00:00,10334.0,10336.5,10317.5,10323.0,1.3954,21.0,10321.085854
2020-09-12 13:00:00+00:00,10319.5,10320.5,10319.5,10320.5,0.1027,2.0,10320.365628
2020-09-12 14:00:00+00:00,10285.5,10347.0,10285.5,10347.0,0.122,2.0,10334.59918
2020-09-12 15:00:00+00:00,10370.5,10370.5,10370.5,10370.5,1.4428,4.0,10370.5
2020-09-12 16:00:00+00:00,10371.0,10371.0,10370.5,10370.5,0.1611,3.0,10370.580074
2020-09-12 17:00:00+00:00,10363.5,10363.5,10363.5,10363.5,0.1472,1.0,10363.5
2020-09-12 18:00:00+00:00,10411.5,10440.0,10408.5,10434.0,1.0377,7.0,10434.067361
2020-09-12 19:00:00+00:00,10445.5,10447.0,10445.5,10447.0,0.7335,4.0,10446.695706
2020-09-12 20:00:00+00:00,10451.5,10453.5,10438.0,10438.0,0.3467,4.0,10442.570955
2020-09-12 21:00:00+00:00,10456.5,10457.0,10455.5,10455.5,1.963,12.0,10456.803846
2020-09-12 22:00:00+00:00,10423.5,10426.0,10423.5,10426.0,0.1017,2.0,10425.906588
2020-09-13 00:00:00+00:00,10415.5,10425.5,10415.5,10425.5,0.5897,7.0,10420.919027
2020-09-13 01:00:00+00:00,10428.5,10428.5,10414.5,10425.0,0.1519,3.0,10426.142857
2020-09-13 02:00:00+00:00,10426.5,10426.5,10426.5,10426.5,0.0133,1.0,10426.5
2020-09-13 03:00:00+00:00,10506.5,10550.5,10506.5,10547.0,0.3559,8.0,10543.662827
2020-09-13 04:00:00+00:00,10545.0,10545.0,10543.5,10543.5,0.2082,2.0,10543.516571
2020-09-13 06:00:00+00:00,10540.0,10540.0,10540.0,10540.0,0.0017,1.0,10540.0
2020-09-13 07:00:00+00:00,10535.0,10546.5,10535.0,10546.5,0.0334,2.0,10543.056886
2020-09-13 08:00:00+00:00,10561.5,10561.5,10535.5,10535.5,0.3668,4.0,10543.008451
2020-09-13 09:00:00+00:00,10544.0,10544.0,10496.0,10496.0,0.4452,6.0,10523.293464
2020-09-13 10:00:00+00:00,10482.0,10482.0,10445.0,10467.0,0.1532,8.0,10461.347258
2020-09-13 11:00:00+00:00,10448.5,10448.5,10327.0,10327.0,1.1817,16.0,10384.036304
2020-09-13 12:00:00+00:00,10333.5,10348.5,10331.5,10339.0,0.6566,9.0,10339.616357
2020-09-13 13:00:00+00:00,10272.0,10287.0,10272.0,10287.0,0.141,3.0,10272.425532
2020-09-13 14:00:00+00:00,10317.0,10335.5,10317.0,10335.5,0.028,2.0,10318.85
2020-09-13 15:00:00+00:00,10326.5,10326.5,10286.0,10286.0,1.255,7.0,10301.776853
2020-09-13 16:00:00+00:00,10272.0,10283.5,10254.0,10254.0,2.6587,10.0,10268.478298
2020-09-13 17:00:00+00:00,10259.5,10286.0,10229.0,10286.0,0.9749,8.0,10256.186327
2020-09-13 18:00:00+00:00,10274.5,10280.0,10259.0,10259.0,0.2889,7.0,10275.035652
2020-09-13 20:00:00+00:00,10300.0,10300.0,10292.0,10292.0,0.2336,2.0,10295.321918
2020-09-13 22:00:00+00:00,10305.0,10306.5,10305.0,10306.5,0.1223,2.0,10305.899019
2020-09-14 00:00:00+00:00,10317.0,10317.0,10255.0,10273.5,2.1941,13.0,10278.861355
2020-09-14 01:00:00+00:00,10293.5,10316.5,10293.5,10315.5,0.5438,6.0,10297.84737
2020-09-14 02:00:00+00:00,10342.5,10342.5,10342.5,10342.5,0.154,1.0,10342.5
2020-09-14 04:00:00+00:00,10329.5,10339.5,10329.5,10339.5,0.4579,6.0,10333.629504
2020-09-14 06:00:00+00:00,10373.0,10373.0,10356.5,10356.5,0.0281,4.0,10362.548043
2020-09-14 08:00:00+00:00,10408.5,10423.5,10408.5,10410.0,2.4654,11.0,10412.233512
2020-09-14 10:00:00+00:00,10394.0,10400.0,10394.0,10400.0,0.5214,2.0,10399.46145
2020-09-14 11:00:00+00:00,10422.5,10471.0,10404.5,10471.0,2.5207,12.0,10449.528087
2020-09-14 12:00:00+00:00,10465.0,10510.0,10461.5,10510.0,1.2296,9.0,10489.155538
2020-09-14 13:00:00+00:00,10541.5,10663.5,10541.5,10622.5,2.416,19.0,10619.845261
2020-09-14 15:00:00+00:00,10670.0,10702.0,10668.5,10702.0,0.1699,5.0,10691.189523
2020-09-14 16:00:00+00:00,10738.0,10749.5,10665.0,10696.0,1.6701,14.0,10722.216155
2020-09-14 17:00:00+00:00,10688.0,10688.0,10687.0,10687.0,0.1885,2.0,10687.994695
2020-09-14 18:00:00+00:00,10701.0,10701.0,10657.5,10672.5,1.0439,12.0,10677.161653
2020-09-14 19:00:00+00:00,10678.0,10693.0,10678.0,10693.0,0.0396,3.0,10686.75
2020-09-14 20:00:00+00:00,10693.5,10693.5,10688.5,10688.5,0.5601,2.0,10691.237011
2020-09-14 21:00:00+00:00,10689.0,10689.0,10689.0,10689.0,0.0034,1.0,10689.0
2020-09-14 23:00:00+00:00,10651.5,10681.0,10636.5,10681.0,0.5201,9.0,10658.58556
2020-09-15 00:00:00+00:00,10684.5,10686.0,10684.5,10686.0,0.6116,3.0,10684.508094
2020-09-15 01:00:00+00:00,10676.5,10721.5,10672.5,10721.5,1.3737,7.0,10673.766507
2020-09-15 02:00:00+00:00,10725.0,10795.5,10706.0,10778.0,0.7557,11.0,10748.617904
2020-09-15 03:00:00+00:00,10774.0,10774.0,10749.0,10754.5,2.6364,60.0,10754.363678
2020-09-15 04:00:00+00:00,10757.0,10757.0,10723.0,10723.0,5.2807,11.0,10751.590907
2020-09-15 06:00:00+00:00,10719.0,10733.5,10719.0,10722.0,0.6629,6.0,10727.35405
2020-09-15 08:00:00+00:00,10756.5,10756.5,10632.0,10664.5,2.5081,14.0,10655.297715
2020-09-15 09:00:00+00:00,10643.0,10702.5,10639.5,10702.5,0.3815,8.0,10666.967628
2020-09-15 10:00:00+00:00,10694.5,10860.5,10673.0,10860.0,2.1067,18.0,10769.477216
2020-09-15 11:00:00+00:00,10838.5,10838.5,10832.5,10832.5,0.1117,2.0,10837.538496
2020-09-15 12:00:00+00:00,10882.0,10919.0,10880.5,10880.5,1.1359,9.0,10886.603442
2020-09-15 13:00:00+00:00,10866.5,10866.5,10844.0,10844.5,0.3163,9.0,10850.767151
2020-09-15 14:00:00+00:00,10830.0,10855.0,10788.5,10790.0,1.2919,19.0,10843.964819
2020-09-15 16:00:00+00:00,10755.5,10755.5,10730.0,10736.5,0.3166,6.0,10753.803696
2020-09-15 17:00:00+00:00,10780.0,10780.0,10750.0,10750.0,0.5209,7.0,10765.964677
2020-09-15 18:00:00+00:00,10791.0,10791.0,10753.5,10771.5,2.7474,10.0,10784.147812
2020-09-15 19:00:00+00:00,10780.0,10780.0,10758.0,10758.0,0.499,9.0,10758.427756
2020-09-15 20:00:00+00:00,10778.5,10864.0,10778.5,10864.0,1.0892,7.0,10781.60347
2020-09-15 21:00:00+00:00,10879.5,10879.5,10869.0,10869.0,0.3218,5.0,10875.979335
2020-09-15 22:00:00+00:00,10778.5,10778.5,10778.5,10778.5,0.0128,1.0,10778.5
2020-09-15 23:00:00+00:00,10770.0,10787.5,10760.5,10760.5,1.6123,20.0,10771.516126
2020-09-16 00:00:00+00:00,10750.0,10750.0,10691.5,10694.0,1.4398,7.0,10735.514203
2020-09-16 01:00:00+00:00,10690.0,10713.5,10690.0,10713.5,0.0121,2.0,10697.96281
2020-09-16 02:00:00+00:00,10704.0,10726.0,10700.5,10724.0,1.94,13.0,10716.053402
2020-09-16 03:00:00+00:00,10737.5,10758.5,10728.0,10758.5,0.8142,7.0,10748.318656
2020-09-16 05:00:00+00:00,10797.0,10797.0,10797.0,10797.0,0.0018,1.0,10797.0
2020-09-16 06:00:00+00:00,10854.0,10854.0,10854.0,10854.0,0.0251,2.0,10854.0
2020-09-16 07:00:00+00:00,10848.0,10931.5,10848.0,10931.5,1.5821,6.0,10927.747424
2020-09-16 08:00:00+00:00,10890.0,10892.0,10890.0,10892.0,0.3017,2.0,10890.526351
2020-09-16 09:00:00+00:00,10876.0,10885.0,10861.5,10885.0,0.2607,3.0,10874.488876
2020-09-16 10:00:00+00:00,10900.5,10921.5,10842.0,10842.0,0.8327,5.0,10860.218866
2020-09-16 11:00:00+00:00,10878.5,10900.0,10878.5,10900.0,0.4145,3.0,10882.231363
2020-09-16 12:00:00+00:00,10908.0,10928.0,10908.0,10928.0,0.1243,6.0,10915.08568
2020-09-16 13:00:00+00:00,10916.5,10956.5,10916.5,10933.0,0.7294,5.0,10927.629559
2020-09-16 14:00:00+00:00,10900.0,10900.0,10874.5,10878.0,0.3291,5.0,10877.433303
2020-09-16 15:00:00+00:00,10943.0,11007.5,10943.0,11007.5,0.0732,4.0,10998.631831
2020-09-16 16:00:00+00:00,11032.5,11076.5,11026.5,11075.0,1.5398,5.0,11060.613326
2020-09-16 18:00:00+00:00,11058.5,11058.5,10970.5,11004.0,0.8313,5.0,10998.958258
2020-09-16 19:00:00+00:00,11023.5,11023.5,10978.0,10978.0,0.3505,6.0,10994.750357
2020-09-16 21:00:00+00:00,10983.0,11003.0,10978.0,11003.0,0.1785,3.0,10996.428571
2020-09-17 00:00:00+00:00,10948.5,11031.0,10948.5,11031.0,0.4051,6.0,10952.438781
2020-09-17 01:00:00+00:00,11009.5,11009.5,11009.5,11009.5,0.1774,1.0,11009.5
2020-09-17 02:00:00+00:00,10935.0,10943.0,10935.0,10943.0,0.0125,3.0,10942.36
2020-09-17 03:00:00+00:00,10925.5,10925.5,10895.0,10895.0,0.0342,2.0,10906.77193
2020-09-17 04:00:00+00:00,10897.5,10897.5,10897.5,10897.5,0.0492,1.0,10897.5
2020-09-17 05:00:00+00:00,10908.5,10908.5,10908.5,10908.5,0.1618,1.0,10908.5
2020-09-17 06:00:00+00:00,10873.0,10877.0,10873.0,10877.0,0.0657,2.0,10874.960426
2020-09-17 07:00:00+00:00,10874.0,10874.0,10874.0,10874.0,0.011,1.0,10874.0
2020-09-17 10:00:00+00:00,10841.5,10841.5,10797.0,10810.0,0.8868,5.0,10810.565573
2020-09-17 11:00:00+00:00,10874.0,10879.0,10874.0,10879.0,0.0224,3.0,10877.794643
2020-09-17 13:00:00+00:00,10814.5,10822.0,10814.5,10822.0,0.1842,4.0,10818.649023
2020-09-17 14:00:00+00:00,10818.0,10845.0,10814.5,10814.5,0.3247,6.0,10832.673083
2020-09-17 15:00:00+00:00,10863.0,10871.0,10848.0,10848.5,1.1841,12.0,10856.013597
2020-09-17 16:00:00+00:00,10844.5,10844.5,10824.0,10842.0,2.187,15.0,10836.481802
2020-09-17 17:00:00+00:00,10846.5,10866.5,10846.5,10866.5,0.3926,5.0,10852.706699
2020-09-17 18:00:00+00:00,10880.0,10912.0,10880.0,10912.0,1.4717,16.0,10891.791228
2020-09-17 19:00:00+00:00,10929.0,10929.0,10928.0,10928.0,0.0298,2.0,10928.171141
2020-09-17 20:00:00+00:00,10933.0,10933.0,10930.5,10930.5,0.8615,2.0,10932.995647
2020-09-17 22:00:00+00:00,10960.0,10960.0,10928.5,10928.5,2.8214,10.0,10958.645424
2020-09-17 23:00:00+00:00,10935.5,10935.5,10928.5,10933.0,1.4007,17.0,10933.055758
