date,open,high,low,close,volume
2020-11-07 22:00:00+00:00,14772.5,14846.5,14726.0,14843.5,5.4285
2020-11-07 23:00:00+00:00,14828.0,14828.0,14828.0,14828.0,0.1877
2020-11-08 00:00:00+00:00,14843.0,14853.5,14736.0,14830.5,0.7455
2020-11-08 01:00:00+00:00,14868.0,14868.0,14868.0,14868.0,0.0672
2020-11-08 02:00:00+00:00,15051.0,15051.0,15051.0,15051.0,0.479
2020-11-08 03:00:00+00:00,15014.5,15014.5,15014.5,15014.5,0.0332
2020-11-08 04:00:00+00:00,15005.5,15022.0,15005.5,15022.0,0.0085
2020-11-08 08:00:00+00:00,14919.5,14945.0,14896.5,14896.5,0.16
2020-11-08 09:00:00+00:00,14970.5,15038.5,14970.5,15038.5,0.24
2020-11-08 10:00:00+00:00,15041.5,15172.0,15041.5,15160.5,0.72
2020-11-08 12:00:00+00:00,15224.0,15224.0,15224.0,15224.0,0.16
2020-11-08 13:00:00+00:00,15242.0,15242.0,15242.0,15242.0,0.0945
2020-11-08 15:00:00+00:00,15390.5,15390.5,15387.0,15387.0,0.16
2020-11-08 17:00:00+00:00,15452.5,15618.0,15452.5,15612.5,1.8746
2020-11-08 18:00:00+00:00,15672.0,15675.0,15537.5,15537.5,0.769
2020-11-08 19:00:00+00:00,15338.0,15338.0,15325.5,15325.5,0.16
2020-11-08 20:00:00+00:00,15394.0,15422.5,15394.0,15422.5,0.2
2020-11-08 21:00:00+00:00,15284.5,15337.5,15276.5,15337.5,0.8352
2020-11-08 22:00:00+00:00,15360.0,15536.0,15360.0,15536.0,0.7779
2020-11-09 02:00:00+00:00,15477.0,15477.0,15474.0,15474.0,0.16
2020-11-09 03:00:00+00:00,15445.5,15462.0,15442.0,15462.0,0.33
2020-11-09 04:00:00+00:00,15390.5,15411.5,15375.0,15403.5,0.48
2020-11-09 05:00:00+00:00,15360.0,15478.5,15360.0,15478.5,0.32
2020-11-09 06:00:00+00:00,15415.0,15415.0,15415.0,15415.0,0.0009
2020-11-09 07:00:00+00:00,15398.5,15398.5,15394.5,15394.5,0.16
2020-11-09 08:00:00+00:00,15200.5,15401.5,15200.5,15388.5,0.6065
2020-11-09 09:00:00+00:00,15474.0,15474.0,15438.5,15447.5,0.4513
2020-11-09 10:00:00+00:00,15472.5,15472.5,15468.0,15468.0,0.0257
2020-11-09 11:00:00+00:00,15616.0,15804.5,15616.0,15804.5,4.5695
2020-11-09 12:00:00+00:00,15759.0,15774.0,15430.5,15651.0,3.0623
2020-11-09 13:00:00+00:00,15380.5,15407.0,15144.0,15298.5,6.2154
2020-11-09 14:00:00+00:00,15318.5,15407.5,15065.5,15065.5,2.2702
2020-11-09 15:00:00+00:00,15101.0,15150.0,14969.0,15028.5,4.6293
2020-11-09 16:00:00+00:00,14987.0,15118.5,14834.0,15116.5,6.9453
2020-11-09 17:00:00+00:00,15109.5,15210.5,15091.0,15210.5,1.8094
2020-11-09 18:00:00+00:00,15196.0,15326.0,15196.0,15317.5,0.989
2020-11-09 21:00:00+00:00,15400.0,15400.0,15400.0,15400.0,0.0163
2020-11-09 22:00:00+00:00,15257.5,15257.5,15257.5,15257.5,0.8833
2020-11-10 01:00:00+00:00,15403.5,15403.5,15403.5,15403.5,0.08
2020-11-10 02:00:00+00:00,15407.5,15407.5,15407.5,15407.5,0.08
2020-11-10 03:00:00+00:00,15317.0,15317.0,15317.0,15317.0,0.08
2020-11-10 04:00:00+00:00,15393.0,15393.0,15393.0,15393.0,0.08
2020-11-10 05:00:00+00:00,15417.0,15458.0,15417.0,15454.0,0.4311
2020-11-10 08:00:00+00:00,15446.5,15446.5,15376.5,15376.5,0.16
2020-11-10 09:00:00+00:00,15439.5,15439.5,15391.0,15391.0,0.11
2020-11-10 10:00:00+00:00,15426.5,15441.0,15342.0,15342.0,0.24
2020-11-10 11:00:00+00:00,15337.0,15337.0,15301.0,15306.0,0.24
2020-11-10 12:00:00+00:00,15349.5,15365.0,15349.5,15365.0,0.16
2020-11-10 14:00:00+00:00,15257.0,15271.5,15236.5,15236.5,1.024
2020-11-10 15:00:00+00:00,15168.0,15168.0,15094.5,15094.5,0.1203
2020-11-10 16:00:00+00:00,15216.5,15216.5,15216.5,15216.5,0.052
2020-11-10 19:00:00+00:00,15308.0,15346.0,15305.5,15321.0,1.1202
2020-11-10 20:00:00+00:00,15342.0,15342.0,15317.0,15317.0,0.3174
2020-11-10 21:00:00+00:00,15388.0,15388.0,15388.0,15388.0,0.033
2020-11-10 22:00:00+00:00,15405.0,15405.0,15377.5,15386.5,0.3361
2020-11-10 23:00:00+00:00,15383.0,15383.0,15338.5,15338.5,0.0315
2020-11-11 00:00:00+00:00,15305.5,15384.0,15305.5,15384.0,0.0895
2020-11-11 01:00:00+00:00,15466.0,15466.0,15466.0,15466.0,0.0325
2020-11-11 02:00:00+00:00,15438.0,15438.0,15438.0,15438.0,0.0322
2020-11-11 04:00:00+00:00,15369.0,15379.5,15369.0,15379.5,0.6968
2020-11-11 06:00:00+00:00,15395.5,15424.0,15391.5,15391.5,0.256
2020-11-11 07:00:00+00:00,15416.0,15421.0,15416.0,15421.0,0.2378
2020-11-11 09:00:00+00:00,15409.0,15409.0,15409.0,15409.0,0.0105
2020-11-11 10:00:00+00:00,15560.0,15560.0,15560.0,15560.0,0.0011
2020-11-11 11:00:00+00:00,15568.0,15665.5,15553.0,15584.0,0.7033
2020-11-11 12:00:00+00:00,15555.0,15669.5,15555.0,15669.5,0.1856
2020-11-11 14:00:00+00:00,15602.0,15602.0,15602.0,15602.0,0.0578
2020-11-11 16:00:00+00:00,15762.5,15774.0,15761.5,15774.0,0.1695
2020-11-11 17:00:00+00:00,15776.5,15940.5,15776.5,15885.0,0.3838
2020-11-11 18:00:00+00:00,15935.0,15935.0,15805.0,15805.0,0.0753
2020-11-11 19:00:00+00:00,15800.0,15800.0,15795.0,15795.0,1.0078
2020-11-11 20:00:00+00:00,15736.0,15748.5,15736.0,15748.5,0.0514
2020-11-11 21:00:00+00:00,15750.5,15802.0,15750.5,15802.0,0.0908
2020-11-11 22:00:00+00:00,15808.0,15907.5,15793.0,15793.0,1.5263
2020-11-11 23:00:00+00:00,15767.0,15767.0,15722.0,15722.0,0.0781
2020-11-12 00:00:00+00:00,15662.5,15680.0,15497.5,15621.0,3.7977
2020-11-12 01:00:00+00:00,15605.5,15642.5,15605.5,15642.5,0.6869
2020-11-12 02:00:00+00:00,15650.0,15696.5,15650.0,15654.5,0.4452
2020-11-12 03:00:00+00:00,15644.0,15682.5,15643.5,15658.5,0.7027
2020-11-12 05:00:00+00:00,15684.0,15760.0,15684.0,15760.0,0.2713
2020-11-12 06:00:00+00:00,15845.0,15863.5,15806.0,15806.0,0.701
2020-11-12 07:00:00+00:00,15796.5,15939.0,15796.5,15938.5,1.1832
2020-11-12 08:00:00+00:00,15901.5,15901.5,15901.5,15901.5,0.0651
2020-11-12 09:00:00+00:00,16015.5,16117.0,16015.5,16054.5,4.5495
2020-11-12 10:00:00+00:00,16111.5,16114.5,15712.0,15712.0,2.5995
2020-11-12 14:00:00+00:00,16074.0,16074.0,15877.5,15877.5,2.1302
2020-11-12 15:00:00+00:00,16064.0,16157.0,16064.0,16153.0,0.7701
2020-11-12 16:00:00+00:00,16125.5,16125.5,16101.5,16101.5,0.0572
2020-11-12 17:00:00+00:00,16114.0,16114.0,16109.5,16109.5,0.0938
2020-11-12 18:00:00+00:00,16021.5,16117.0,16021.0,16104.5,0.8001
2020-11-12 19:00:00+00:00,16083.0,16083.0,16038.5,16038.5,0.1885
2020-11-12 20:00:00+00:00,16111.5,16159.5,16111.5,16159.5,0.0453
2020-11-12 21:00:00+00:00,16152.5,16152.5,16127.0,16149.0,0.4533
2020-11-12 22:00:00+00:00,16269.5,16330.5,16269.5,16288.0,0.6904
2020-11-12 23:00:00+00:00,16217.5,16309.5,16217.5,16309.5,2.1384
2020-11-13 00:00:00+00:00,16325.0,16379.5,16287.0,16379.5,2.1526
2020-11-13 01:00:00+00:00,16445.0,16445.0,16445.0,16445.0,0.0087
2020-11-13 02:00:00+00:00,16420.0,16420.0,16401.5,16401.5,0.3045
2020-11-13 04:00:00+00:00,16440.5,16440.5,16440.5,16440.5,0.0227
2020-11-13 05:00:00+00:00,16365.0,16365.0,16229.5,16229.5,0.9256
2020-11-13 06:00:00+00:00,16284.5,16322.0,16270.5,16322.0,0.5208
2020-11-13 07:00:00+00:00,16270.5,16270.5,16270.5,16270.5,0.4148
2020-11-13 08:00:00+00:00,16175.0,16175.0,16175.0,16175.0,0.0772
2020-11-13 09:00:00+00:00,16274.5,16353.0,16258.5,16353.0,0.64
2020-11-13 10:00:00+00:00,16344.5,16348.0,16263.0,16263.0,2.15
2020-11-13 15:00:00+00:00,16156.5,16156.5,16117.0,16117.0,0.1229
2020-11-13 16:00:00+00:00,16165.0,16165.0,16026.0,16105.0,0.0903
2020-11-13 18:00:00+00:00,16245.5,16245.5,16245.5,16245.5,0.0007
2020-11-13 19:00:00+00:00,16296.0,16311.5,16296.0,16311.5,0.4075
2020-11-13 20:00:00+00:00,16244.0,16244.0,16244.0,16244.0,0.0166
2020-11-13 21:00:00+00:00,16260.5,16260.5,16260.5,16260.5,0.0378
2020-11-13 22:00:00+00:00,16353.0,16353.0,16350.0,16350.0,0.4238
2020-11-13 23:00:00+00:00,16304.0,16304.0,16304.0,16304.0,0.063
2020-11-14 00:00:00+00:00,16327.5,16327.5,16250.0,16250.0,0.0448
2020-11-14 01:00:00+00:00,16245.0,16245.0,16217.5,16226.0,0.0617
2020-11-14 02:00:00+00:00,16187.5,16187.5,16187.5,16187.5,0.3776
2020-11-14 03:00:00+00:00,16175.0,16175.0,16175.0,16175.0,0.0256
2020-11-14 06:00:00+00:00,16191.5,16191.5,16191.5,16191.5,0.0376
2020-11-14 07:00:00+00:00,16118.0,16118.0,16118.0,16118.0,0.0073
2020-11-14 08:00:00+00:00,16009.5,16009.5,15925.0,15931.0,0.2492
2020-11-14 09:00:00+00:00,15863.0,15867.0,15863.0,15867.0,2.382
2020-11-14 10:00:00+00:00,15870.0,15870.0,15861.5,15861.5,0.1271
2020-11-14 12:00:00+00:00,15888.0,15888.0,15888.0,15888.0,0.0074
2020-11-14 14:00:00+00:00,16069.0,16069.0,16069.0,16069.0,0.0085
2020-11-14 16:00:00+00:00,16008.0,16014.0,16007.5,16014.0,0.3599
2020-11-14 17:00:00+00:00,15806.0,15806.0,15806.0,15806.0,0.0655
2020-11-14 18:00:00+00:00,15940.0,15940.0,15940.0,15940.0,0.0459
2020-11-14 21:00:00+00:00,16007.5,16007.5,16007.5,16007.5,0.0536
2020-11-14 23:00:00+00:00,16107.5,16126.5,16107.5,16126.5,0.3963
2020-11-15 00:00:00+00:00,16092.0,16094.0,16092.0,16094.0,0.116
2020-11-15 03:00:00+00:00,15915.0,15930.0,15915.0,15930.0,0.1724
2020-11-15 08:00:00+00:00,16144.0,16144.0,16144.0,16144.0,0.0267
2020-11-15 09:00:00+00:00,16122.0,16122.0,16122.0,16122.0,0.0043
2020-11-15 10:00:00+00:00,16008.0,16008.0,16008.0,16008.0,0.1114
2020-11-15 12:00:00+00:00,15959.0,15998.0,15959.0,15998.0,0.0024
2020-11-15 13:00:00+00:00,15986.5,15986.5,15982.0,15982.0,0.0051
2020-11-15 16:00:00+00:00,15975.5,15975.5,15975.5,15975.5,0.0167
2020-11-15 17:00:00+00:00,15989.0,15989.0,15902.0,15902.0,0.0046
2020-11-15 18:00:00+00:00,15873.5,15946.5,15873.5,15946.5,0.0265
2020-11-15 19:00:00+00:00,15877.5,15932.0,15877.5,15916.0,0.6003
2020-11-15 20:00:00+00:00,15886.5,15891.0,15866.5,15866.5,0.3432
2020-11-15 23:00:00+00:00,15975.0,15990.0,15970.5,15990.0,0.5143
2020-11-16 00:00:00+00:00,15926.5,15926.5,15887.0,15887.0,0.1974
2020-11-16 02:00:00+00:00,15961.0,15961.0,15961.0,15961.0,0.2456
2020-11-16 05:00:00+00:00,16141.0,16141.0,16141.0,16141.0,0.0309
2020-11-16 06:00:00+00:00,16258.5,16258.5,16258.5,16258.5,0.0102
2020-11-16 07:00:00+00:00,16273.5,16284.0,16243.0,16243.0,3.3678
2020-11-16 08:00:00+00:00,16237.0,16248.0,16235.5,16235.5,1.0906
2020-11-16 09:00:00+00:00,16200.0,16200.0,16199.0,16199.0,0.5884
2020-11-16 10:00:00+00:00,16292.0,16318.0,16292.0,16318.0,2.5018
2020-11-16 12:00:00+00:00,16326.5,16326.5,16326.5,16326.5,0.001
2020-11-16 13:00:00+00:00,16343.0,16343.0,16334.0,16334.0,0.0355
2020-11-16 14:00:00+00:00,16387.0,16395.0,16387.0,16395.0,0.5942
2020-11-16 15:00:00+00:00,16450.0,16450.0,16450.0,16450.0,0.5
2020-11-16 16:00:00+00:00,16578.5,16578.5,16578.5,16578.5,0.9999
2020-11-16 17:00:00+00:00,16700.0,16700.0,16700.0,16700.0,0.0652
2020-11-16 18:00:00+00:00,16705.0,16705.0,16705.0,16705.0,0.2993
2020-11-16 19:00:00+00:00,16823.0,16823.0,16801.0,16801.0,4.5301
2020-11-16 21:00:00+00:00,16846.0,16857.5,16685.0,16685.0,0.2768
2020-11-16 22:00:00+00:00,16718.0,16751.5,16718.0,16751.5,1.1128
2020-11-16 23:00:00+00:00,16794.5,16794.5,16794.5,16794.5,0.0018
2020-11-17 01:00:00+00:00,16752.5,16752.5,16752.5,16752.5,0.0429
2020-11-17 02:00:00+00:00,16662.5,16665.0,16662.5,16665.0,0.0598
2020-11-17 03:00:00+00:00,16682.5,16699.5,16584.5,16584.5,0.3678
2020-11-17 04:00:00+00:00,16578.0,16652.5,16578.0,16652.5,0.242
2020-11-17 05:00:00+00:00,16644.5,16644.5,16644.5,16644.5,0.03
2020-11-17 06:00:00+00:00,16637.5,16637.5,16637.5,16637.5,0.1202
2020-11-17 09:00:00+00:00,16690.5,16690.5,16690.5,16690.5,0.0138
2020-11-17 11:00:00+00:00,16888.0,16942.0,16888.0,16942.0,1.1623
2020-11-17 12:00:00+00:00,17012.0,17012.0,17012.0,17012.0,0.0776
2020-11-17 13:00:00+00:00,17005.5,17005.5,17005.5,17005.5,0.0218
2020-11-17 14:00:00+00:00,17173.0,17201.5,17173.0,17196.0,0.0087
2020-11-17 15:00:00+00:00,17184.5,17256.5,17184.5,17256.5,0.0041
2020-11-17 16:00:00+00:00,17724.5,17724.5,17724.5,17724.5,0.0011
2020-11-17 17:00:00+00:00,17733.5,17853.5,17504.5,17825.0,3.9511
2020-11-17 18:00:00+00:00,17685.5,17743.0,17685.5,17743.0,0.3236
2020-11-17 19:00:00+00:00,17609.0,17731.5,17528.0,17720.5,6.517
2020-11-17 20:00:00+00:00,17665.5,17730.5,17655.5,17655.5,0.5676
2020-11-17 21:00:00+00:00,17641.5,17641.5,17641.5,17641.5,0.0483
2020-11-17 22:00:00+00:00,17532.0,17532.0,17532.0,17532.0,0.0869
2020-11-18 00:00:00+00:00,17678.0,17814.0,17669.0,17715.5,0.473
2020-11-18 02:00:00+00:00,17689.0,17689.0,17689.0,17689.0,2.9989
2020-11-18 03:00:00+00:00,17727.0,18082.5,17727.0,18035.5,1.4772
2020-11-18 04:00:00+00:00,18135.5,18284.0,18111.0,18269.0,0.3373
2020-11-18 05:00:00+00:00,18267.0,18267.0,17264.5,17659.5,3.06
2020-11-18 07:00:00+00:00,18109.5,18109.5,18085.0,18096.0,0.31
2020-11-18 08:00:00+00:00,18125.0,18125.0,18125.0,18125.0,0.0134
2020-11-18 09:00:00+00:00,18022.0,18041.5,17970.5,17983.0,2.314
2020-11-18 10:00:00+00:00,18229.0,18229.0,18229.0,18229.0,0.9882
2020-11-18 11:00:00+00:00,18043.0,18043.0,18043.0,18043.0,0.0011
2020-11-18 13:00:00+00:00,17980.0,18010.5,17924.5,17924.5,0.164
2020-11-18 14:00:00+00:00,17845.0,17850.0,17770.0,17770.0,0.0466
2020-11-18 15:00:00+00:00,17617.5,17898.5,17300.0,17868.0,4.886
2020-11-18 16:00:00+00:00,17838.0,17856.0,17838.0,17856.0,0.8423
2020-11-18 19:00:00+00:00,17635.5,17639.5,17631.5,17631.5,1.7829
2020-11-18 21:00:00+00:00,17756.0,17756.0,17756.0,17756.0,0.02
2020-11-18 22:00:00+00:00,17838.0,17838.0,17838.0,17838.0,0.02
2020-11-18 23:00:00+00:00,17775.5,17775.5,17775.5,17775.5,0.1188
2020-11-19 00:00:00+00:00,17704.0,17704.5,17704.0,17704.5,0.1092
2020-11-19 03:00:00+00:00,17886.0,17886.0,17886.0,17886.0,0.1393
2020-11-19 04:00:00+00:00,17891.0,17891.0,17891.0,17891.0,0.1208
2020-11-19 05:00:00+00:00,17756.0,17756.0,17756.0,17756.0,0.1237
2020-11-19 06:00:00+00:00,17724.5,17724.5,17724.5,17724.5,0.1343
2020-11-19 08:00:00+00:00,17544.0,17544.0,17510.0,17510.0,0.2501
2020-11-19 09:00:00+00:00,17576.5,17576.5,17576.5,17576.5,0.0625
2020-11-19 10:00:00+00:00,17499.0,17499.0,17481.5,17481.5,0.16
2020-11-19 11:00:00+00:00,17706.0,17706.0,17661.5,17689.5,0.48
2020-11-19 12:00:00+00:00,17753.0,17772.0,17731.0,17744.0,0.4109
2020-11-19 13:00:00+00:00,17826.5,17985.5,17826.5,17973.0,1.4037
2020-11-19 14:00:00+00:00,18027.0,18134.5,17877.0,18121.0,1.1
2020-11-19 15:00:00+00:00,18142.5,18198.0,18112.0,18132.0,0.4457
2020-11-19 16:00:00+00:00,18116.5,18116.5,17962.0,18029.0,0.1962
2020-11-19 17:00:00+00:00,17968.0,17992.5,17968.0,17992.5,0.1306
2020-11-19 19:00:00+00:00,17959.5,17959.5,17959.5,17959.5,0.11
2020-11-19 23:00:00+00:00,17765.5,17809.0,17735.0,17735.0,2.4565
2020-11-20 01:00:00+00:00,17787.0,17800.0,17787.0,17800.0,0.5563
2020-11-20 04:00:00+00:00,18105.0,18224.5,18105.0,18212.0,6.2893
2020-11-20 05:00:00+00:00,18177.0,18177.0,18078.0,18078.0,0.4
2020-11-20 06:00:00+00:00,18180.5,18180.5,18124.5,18158.5,0.576
2020-11-20 07:00:00+00:00,18197.5,18434.5,18134.5,18170.5,3.849
2020-11-20 08:00:00+00:00,18248.5,18337.0,18217.5,18279.0,1.896
2020-11-20 09:00:00+00:00,18380.0,18382.5,18275.0,18275.0,0.32
2020-11-20 12:00:00+00:00,18299.5,18299.5,18299.5,18299.5,0.08
2020-11-20 13:00:00+00:00,18253.0,18291.0,18253.0,18272.5,0.9158
2020-11-20 14:00:00+00:00,18324.0,18641.0,18324.0,18639.0,1.2335
2020-11-20 15:00:00+00:00,18569.0,18724.0,18569.0,18724.0,0.3156
2020-11-20 16:00:00+00:00,18805.0,18805.0,18805.0,18805.0,0.0073
2020-11-20 17:00:00+00:00,18724.0,18724.0,18724.0,18724.0,3.0
2020-11-20 18:00:00+00:00,18555.0,18555.0,18555.0,18555.0,1.0002
2020-11-20 19:00:00+00:00,18542.5,18650.0,18542.5,18650.0,0.1487
2020-11-20 21:00:00+00:00,18634.0,18634.0,18568.5,18568.5,0.4175
2020-11-20 22:00:00+00:00,18544.5,18635.0,18544.5,18635.0,0.0078
2020-11-20 23:00:00+00:00,18634.5,18634.5,18634.5,18634.5,0.0851
2020-11-21 00:00:00+00:00,18752.5,18825.5,18752.5,18825.5,4.0114
2020-11-21 02:00:00+00:00,18943.0,18952.5,18708.0,18805.0,2.8806
2020-11-21 03:00:00+00:00,18805.0,18805.0,18691.0,18691.0,2.3292
2020-11-21 04:00:00+00:00,18613.5,18613.5,18467.5,18551.5,0.5058
2020-11-21 05:00:00+00:00,18683.5,18683.5,18683.5,18683.5,0.0535
2020-11-21 08:00:00+00:00,18773.0,18773.0,18718.0,18718.0,0.0235
2020-11-21 09:00:00+00:00,18766.0,18766.0,18599.5,18623.0,0.1541
2020-11-21 11:00:00+00:00,18567.0,18567.0,18567.0,18567.0,0.0212
2020-11-21 12:00:00+00:00,18439.0,18439.0,18439.0,18439.0,0.0202
2020-11-21 13:00:00+00:00,18849.5,18849.5,18779.5,18820.5,1.0372
2020-11-21 14:00:00+00:00,18687.0,18687.0,18687.0,18687.0,0.9374
2020-11-21 15:00:00+00:00,18695.0,18843.0,18695.0,18790.0,2.6811
2020-11-21 16:00:00+00:00,18887.0,18925.0,18706.5,18771.0,1.4582
2020-11-21 18:00:00+00:00,18759.0,18759.0,18759.0,18759.0,0.0014
2020-11-21 19:00:00+00:00,18761.0,18761.0,18761.0,18761.0,0.2579
2020-11-21 20:00:00+00:00,18621.0,18621.0,18621.0,18621.0,0.0474
2020-11-21 22:00:00+00:00,18577.0,18580.0,18577.0,18580.0,2.4163
2020-11-22 00:00:00+00:00,18605.5,18607.5,18546.5,18558.0,0.1436
2020-11-22 01:00:00+00:00,18580.5,18623.5,18356.0,18452.0,4.1967
2020-11-22 02:00:00+00:00,18488.0,18523.5,18478.0,18500.0,1.3973
2020-11-22 06:00:00+00:00,18471.0,18505.5,18471.0,18485.5,0.5118
2020-11-22 07:00:00+00:00,18430.0,18519.0,18423.5,18503.5,0.71
2020-11-22 08:00:00+00:00,18493.5,18498.0,18300.0,18300.0,0.88
2020-11-22 09:00:00+00:00,18323.0,18420.5,18222.0,18369.5,3.0984
2020-11-22 10:00:00+00:00,18311.0,18311.0,18114.0,18209.0,0.56
2020-11-22 11:00:00+00:00,18221.5,18221.5,17637.5,17829.5,6.6196
2020-11-22 12:00:00+00:00,17839.5,18095.0,17829.5,18024.5,1.6086
2020-11-22 13:00:00+00:00,18114.5,18114.5,18114.5,18114.5,0.0829
2020-11-22 16:00:00+00:00,18625.0,18625.0,18584.0,18587.0,0.16
2020-11-22 17:00:00+00:00,18477.0,18477.0,18477.0,18477.0,0.08
2020-11-22 18:00:00+00:00,18603.5,18641.5,18514.0,18553.5,1.2401
2020-11-22 19:00:00+00:00,18577.0,18593.0,18537.0,18578.0,0.63
2020-11-22 20:00:00+00:00,18660.0,18685.5,18556.0,18557.5,0.2475
2020-11-22 22:00:00+00:00,18642.0,18642.0,18639.5,18639.5,0.1422
2020-11-22 23:00:00+00:00,18578.0,18578.0,18420.5,18442.5,0.9243
2020-11-23 00:00:00+00:00,18518.0,18518.0,18138.0,18150.0,1.0457
2020-11-23 01:00:00+00:00,18140.0,18260.5,18011.0,18230.0,2.3028
2020-11-23 02:00:00+00:00,18304.5,18346.5,18208.0,18260.0,1.0192
2020-11-23 03:00:00+00:00,18237.5,18415.0,18237.5,18415.0,0.24
2020-11-23 04:00:00+00:00,18378.0,18498.5,18378.0,18490.0,0.96
2020-11-23 05:00:00+00:00,18486.5,18486.5,18433.0,18433.0,0.1262
2020-11-23 06:00:00+00:00,18406.5,18406.5,18339.5,18394.0,0.2706
2020-11-23 07:00:00+00:00,18561.0,18561.0,18460.0,18460.0,0.7023
2020-11-23 08:00:00+00:00,18567.0,18660.0,18567.0,18590.0,1.05
2020-11-23 09:00:00+00:00,18581.0,18677.5,18581.0,18677.5,0.4029
2020-11-23 10:00:00+00:00,18695.5,18765.5,18689.0,18764.0,0.96
2020-11-23 11:00:00+00:00,18737.5,18737.5,18623.0,18643.0,0.4729
2020-11-23 12:00:00+00:00,18619.5,18647.5,18547.5,18647.5,0.53
2020-11-23 13:00:00+00:00,18659.0,18659.0,18382.0,18594.5,1.3758
2020-11-23 14:00:00+00:00,18655.5,18718.0,18523.5,18557.0,3.159
2020-11-23 15:00:00+00:00,18491.5,18491.5,18235.0,18268.5,4.0633
2020-11-23 16:00:00+00:00,18344.0,18422.5,18175.0,18422.5,0.961
2020-11-23 17:00:00+00:00,18436.0,18442.5,18392.5,18392.5,0.32
2020-11-23 18:00:00+00:00,18327.5,18375.0,18325.0,18358.5,0.4138
2020-11-23 19:00:00+00:00,18449.5,18451.0,18427.0,18451.0,0.4209
2020-11-23 20:00:00+00:00,18470.5,18491.5,18395.0,18395.0,0.63
2020-11-23 21:00:00+00:00,18399.5,18399.5,18399.5,18399.5,0.0136
2020-11-23 23:00:00+00:00,18364.0,18378.5,18340.0,18357.5,0.3546
2020-11-24 00:00:00+00:00,18231.0,18231.0,18231.0,18231.0,0.08
2020-11-24 01:00:00+00:00,18462.5,18552.5,18462.5,18487.0,1.8652
2020-11-24 02:00:00+00:00,18398.5,18398.5,18398.5,18398.5,0.08
2020-11-24 05:00:00+00:00,18465.0,18465.0,18363.5,18363.5,0.2181
2020-11-24 06:00:00+00:00,18268.0,18359.0,18071.5,18318.0,10.1188
2020-11-24 07:00:00+00:00,18419.5,18419.5,18419.5,18419.5,0.08
2020-11-24 08:00:00+00:00,18430.0,18597.0,18430.0,18597.0,1.4581
2020-11-24 09:00:00+00:00,18666.0,19036.5,18653.0,18973.0,9.7615
2020-11-24 10:00:00+00:00,19104.0,19114.0,18697.5,18888.0,5.2129
2020-11-24 11:00:00+00:00,18903.0,19083.0,18903.0,19060.0,1.523
2020-11-24 12:00:00+00:00,19143.0,19258.5,19086.5,19088.5,2.0308
2020-11-24 13:00:00+00:00,19286.0,19323.0,19205.0,19323.0,13.5273
2020-11-24 14:00:00+00:00,19349.5,19412.5,19349.5,19412.5,0.0299
2020-11-24 16:00:00+00:00,19337.5,19350.5,19133.5,19259.5,1.6461
2020-11-24 17:00:00+00:00,19326.5,19329.5,19164.0,19227.0,0.8102
2020-11-24 18:00:00+00:00,19183.0,19244.0,19167.5,19244.0,0.79
2020-11-24 19:00:00+00:00,19282.0,19282.0,19172.0,19172.0,2.3409
2020-11-24 20:00:00+00:00,19124.0,19158.5,18961.5,19077.5,3.569
2020-11-24 21:00:00+00:00,19015.5,19044.0,18888.0,18888.0,5.2127
2020-11-24 22:00:00+00:00,18888.0,19110.0,18885.5,19110.0,0.365
2020-11-24 23:00:00+00:00,19162.0,19166.5,19162.0,19166.5,0.0046
2020-11-25 00:00:00+00:00,19144.0,19185.5,19144.0,19185.5,2.4399
2020-11-25 03:00:00+00:00,19032.0,19032.0,18766.5,18766.5,1.2693
2020-11-25 04:00:00+00:00,18764.0,18817.5,18764.0,18817.5,0.0018
2020-11-25 05:00:00+00:00,18786.5,18837.0,18786.5,18837.0,0.16
2020-11-25 08:00:00+00:00,19067.5,19084.0,19067.5,19084.0,0.46
2020-11-25 10:00:00+00:00,19346.5,19352.5,19281.0,19281.0,0.47
2020-11-25 11:00:00+00:00,19338.5,19372.5,19284.5,19301.5,0.7984
2020-11-25 12:00:00+00:00,19308.5,19308.5,19204.5,19204.5,0.298
2020-11-25 13:00:00+00:00,19325.0,19507.0,19162.0,19216.5,7.8931
2020-11-25 14:00:00+00:00,19241.5,19285.0,19148.0,19181.5,2.5869
2020-11-25 16:00:00+00:00,19178.5,19199.5,18970.0,18972.0,0.4879
2020-11-25 17:00:00+00:00,18920.5,18920.5,18920.5,18920.5,0.0051
2020-11-25 18:00:00+00:00,19106.5,19123.5,19106.5,19123.5,0.085
2020-11-25 19:00:00+00:00,18965.5,18965.5,18965.5,18965.5,0.1318
2020-11-25 20:00:00+00:00,19040.0,19040.0,18731.5,18847.0,2.4363
2020-11-25 21:00:00+00:00,18860.5,18951.5,18855.5,18928.5,0.4
2020-11-25 22:00:00+00:00,18800.0,18905.0,18700.0,18735.5,1.021
2020-11-25 23:00:00+00:00,18756.0,18816.5,18510.5,18816.5,3.2166
2020-11-26 00:00:00+00:00,18687.0,18858.0,18687.0,18850.0,2.0632
2020-11-26 01:00:00+00:00,18829.0,18829.0,18760.5,18796.0,0.2431
2020-11-26 02:00:00+00:00,18719.5,18719.5,18374.0,18374.0,5.021
2020-11-26 03:00:00+00:00,18380.5,18380.5,16861.0,17991.0,20.5486
2020-11-26 04:00:00+00:00,17900.0,17925.0,17685.0,17786.5,2.0969
